file,matched_bigrams,sentence
NEE_2026Q2.txt,['exist renewable'],we can co locate storage across our exist renewable site
NEE_2026Q2.txt,['develop battery'],we can develop battery as grid solution and we can expand 4 hour battery to 8 hour at our exist storage site
NEE_2026Q2.txt,['strong electricity'],and we have also lock in contract for approximately 15 year on average reflect the strong electricity demand environment we be see today
NEE_2026Q2.txt,"['gigawatt renewable', 'gigawatt nuclear']",as a reminder energy resources have up to 6 gigawatt of renewable and 1.5 gigawatt of nuclear recontracte opportunity through 2032
NEE_2026Q2.txt,"['believe energy', 'solution renewable', 'renewable battery']",we believe energy resources be one of the few company in the country that can support these customer with a full suite of solution from renewable and battery storage in the near term to gas fire generation and potentially nuclear over time
NEE_2026Q2.txt,['utility cooperative'],our channel include work directly with hyperscaler with investor own utility with cooperative and municipal utility and with federal partner
NEE_2026Q2.txt,['load power'],the recommissioning of our duane arnold nuclear plant be a perfect example of match electric load with power generation
NEE_2026Q2.txt,['gigawatt gas'],we continue to advance development of up to 9.5 gigawatt of gas fire generation project in texas and pennsylvania
NEE_2026Q2.txt,"['energy regulatory', 'commission nuclear']",the company have also file for merger approval with the federal energy regulatory commission and the nuclear regulatory commission
NEE_2026Q2.txt,['form energy'],simply put combine nextera energy and dominion energy would drive affordability create local job and deliver all form of energy infrastructure include battery storage by leverage the strength of 2 industry leader and share good practice in grid modernization storm restoration customer service workforce tool datum analytic artificial intelligence and process improvement just to name a few
NEE_2026Q2.txt,['new energy'],remember build new energy infrastructure create new job
NEE_2026Q2.txt,"['affordable reliable', 'resident business']",and build that new infrastructure while maintain affordable and reliable power attract new resident and business which then require new infrastructure
NEE_2026Q2.txt,['form energy'],meet this moment require all form of energy infrastructure
NEE_2026Q2.txt,['leader renewable'],nextera energy be the world leader in renewable and storage
NEE_2026Q2.txt,['leader gas'],we be also a leader in gas fire and nuclear generation and we be a leader in transmission
NEE_2026Q2.txt,['energy local'],we would be take these capability and pair they up with dominion energy 's local operation leadership expertise community presence and history of outstanding service well position the company over the long term
NEE_2026Q2.txt,['energy add'],rather this combination be about dominion energy add the undeniable benefit of be part of a large combine company with deep skill set and experience across the energy value chain provide access to scale and an industry lead platform and balance sheet
NEE_2026Q2.txt,['gigawatt add'],energy resources have a strong quarter of new renewable and storage origination with 3.6 gigawatt add to the backlog
NEE_2026Q2.txt,['renewable origination'],first of all we feel really really good about where we be on our hub strategy in addition to the execution we have see on the renewable origination side
NEE_2026Q2.txt,['forecast gigawatt'],that be why we take our forecast up from 6 to 8 gigawatt continue to see a lot of interest in florida and feel good about our ability to announce a large load transaction there by the end of the year which be the expectation we continue to express to investor
NEE_2026Q2.txt,"['generation potentially', 'come renewable']",but when you start to think about large load and all the capability that have to come together not only renewable expertise storage gas fire generation potentially nuclear under the right structure the ability to bring transmission the ability to build gas pipeline and lateral the ability to have a retail energy business to help with the large load queue process the ability to manage molecule and power flow across the country
NEE_2026Q2.txt,['mention renewable'],i want to ask first you mention renewable recontracte with an average premium of $ 20 to realize pricing over a 15 year term and i know you still have more contracting to do
NEE_2026Q2.txt,['storage renewable'],and if origination performance be improve on the storage and renewable side could you give an update on where you be see return
NEE_2026Q2.txt,['think renewable'],so first of all when you think about renewable and contracting we have always say that there be immense option value that translate in the terminal value on all the investment that we make
NEE_2026Q2.txt,['generation example'],and think about one of the thing i do not think we probably spend enough time talk about be the hub as well on that option value creation opportunity because when you think about build a hub that be root in gas fire generation for example to meet nerc requirement it be go to have to also come with a behind the meter reliability solution around storage
NEE_2026Q2.txt,['start renewable'],and then when you think about bring these hub together and you think about speed to power and you think about long term solution as you ramp with your hyperscale customer as they grow into their compute capacity at a site that speed to power solution many time we be find be start with a renewable solution because we can get that on the market in 12 to 18 month quickly then we be move to gas then we be move to more battery storage to provide that redundancy behind the meter
NEE_2026Q2.txt,"['leader renewable', 'leader battery']",when you think about a company that be 1 in gas the combined company the 2 in nuclear world 's leader in renewable world 's leader in battery storage a leader in transmission
NEE_2026Q2.txt,['lot nuclear'],when i think about nuclear jeremy first of all we be do a lot on the nuclear front
NEE_2026Q2.txt,['service lng'],with texas development specifically permian egress and service lng any of those factor be of interest to nextera
OXY_2007Q2.txt,['energy initiative'],as one of the large energy initiative ever undertake in the middle east this unique project will have a significant impact on the development of the region and we expect it to be a steady contributor to oxy 's financial performance over the next 25 year
OXY_2007Q3.txt,['proposal develop'],if we be submit like today we submit a proposal to develop the onshore oil field and we hope to be get start early in 2008
OXY_2007Q4.txt,['realization natural'],have that be a realization for u.s. natural gas price versus the henry hub price versus the prior quarter
OXY_2008Q2.txt,['carbon dioxide'],the primary mean of increase production be through enhanced oil recovery include carbon dioxide flooding in which oxy be an industry leader
OXY_2008Q2.txt,['change wind'],but some of these thing will go away and change but we can wind up with the $ 5 billion include chemical in midstream
OXY_2008Q4.txt,['gas forth'],no i mean the project include liquid and they include gas and so on and so forth
OXY_2009Q2.txt,['foreign oil'],we currently anticipate total year 2009 capital spending to be at $ 3.6 billion a $ 100 million increase from our last estimate mostly allocate to foreign oil and gas location
OXY_2009Q2.txt,['conventional non'],as we announce yesterday we make a significant conventional non shale without stimulation discovery in kern county california
OXY_2009Q2.txt,['economic natural'],i just want to clarify and make sure that the economic on the natural gas well in california have to pay out in six month like you talk about
OXY_2009Q4.txt,['ice control'],calcium chloride be a premium salt with a variety of beneficial application include ice control on road and sidewalk
OXY_2010Q2.txt,['ngl relate'],they look like the deal that have be announce recently in the mix of around half gas around a quarter ngl which be relate to the gas and around a quarter of oil
OXY_2010Q2.txt,['minister petroleum'],the minister of petroleum and his ministry have expedite the approval of bring in new rig and we be go to be remediate some of the facility to get the production up to the 10 target increase for this year
OXY_2010Q3.txt,['flat natural'],and then also just on some of the comment you make about volume increase in overall california volume but flat natural gas and ngl volume
OXY_2010Q4.txt,['air quality'],and so it vary base on the air quality board and those sort of people
OXY_2011Q1.txt,['governor brown'],governor brown have be work to speed up the permitting process
OXY_2011Q3.txt,['grid power'],in addition during the third quarter of 2011 we temporarily idle certain production in our texas plant and sell power to the grid during the power shortage result in an increase in the quarter 's earning
OXY_2011Q3.txt,['eliminate natural'],this approach eliminate our natural bias to think the stock be always undervalue and make the calculation pretty straightforward
OXY_2011Q3.txt,['offer reliable'],our goal be to offer you something reliable
OXY_2011Q4.txt,['usage help'],we need improvement in the u.s. economy for increase natural gas usage which would help raise price
OXY_2011Q4.txt,"['california environmental', 'environmental concern']",california have environmental concern that be valid and we share those concern
OXY_2012Q1.txt,"['plant reliable', 'reliable gas']",exact increase basically what will happen be you will get a little more ngl out of the old plant and much more reliable gas production
OXY_2012Q2.txt,['gas ethylene'],the year over year decrease be the result of low domestic and export caustic volume low vcm export demand and low pvc and vcm export price partially offset by low natural gas and ethylene cost
OXY_2012Q3.txt,"['air quality', 'quality permit']",and so and some of the plant there be some air quality permit that be slow in come
OXY_2012Q4.txt,['ethylene natural'],typical weak seasonal demand particularly in the construction and agricultural market segment combine with the recent increase in ethylene and natural gas cost may tighten margin in the first quarter
OXY_2012Q4.txt,['form gas'],i do sell forward or whatever the form of that be for that the gas that we buy at the low $ 4 an mcf for 15 month so we get about 1/3 of our money back in the 15 month that we put into it
OXY_2013Q1.txt,['greenhouse gas'],the 2013 amount include california greenhouse gas expense of $ 0.05 per barrel
OXY_2013Q1.txt,['generate energy'],for example we ’re improve our co2 and steam utilization through ongoing pattern surveillance and evaluation of injectant to oil recovery ratio and we be reduce our energy cost through maximize the use of self generate energy and rate renegotiation
OXY_2013Q2.txt,['energy help'],we provide locally source energy to help californians cool their home and drive their car
OXY_2013Q2.txt,"['provide energy', 'energy state']",we plan to continue invest in provide energy for the state for decade to come
OXY_2013Q2.txt,['joaquin basin'],last year for instance we make a significant unconventional discovery in the san joaquin basin
OXY_2013Q2.txt,['joaquin basin'],and finally we be continue our focused exploration in 3d seismic acquisition program which have deliver a high percentage of commercially successful project the most recent example be our significant unconventional discovery in the san joaquin basin
OXY_2013Q2.txt,['joaquin basin'],on slide 31 you discuss the significant discovery in the san joaquin basin
OXY_2013Q3.txt,['development water'],over the next five year our plan include drill 400 development and water injection well
OXY_2013Q3.txt,['power generator'],waste heat recovery system on power generator account for 20 of our steam
OXY_2013Q3.txt,['compression power'],the development plan include the installation of new wellhead platform the compression and power platform and various pipeline and related facility
OXY_2013Q3.txt,"['contain natural', 'carbon dioxide']",production from the field contain natural gas and condensate along with high concentration of hydrogen sulfide and carbon dioxide
OXY_2013Q3.txt,['commercially operational'],construction on the ingleside cracker project be expect to begin in mid-2014 with the facility become commercially operational in 2017 and we expect it will have a material benefit on our chemical earning
OXY_2013Q3.txt,['governor brown'],and your comment on the favorable permit environment in california be that a result of legislation recently sign by governor brown or something else in term of how you be line up the permitting process in the state
OXY_2013Q3.txt,['gas geothermal'],the division of oil gas and geothermal resources doggr have be work to provide more certainty around the permitting process and processing permit application more quickly
OXY_2014Q1.txt,['draw water'],our exploitation team in the permian resource business unit have work together to design and construct the barilla draw water distribution project which will provide an economic alternative to trucking water to support drilling and completion operation in barilla draw and the surround oxy operate lease as we move into full scale development mode
OXY_2014Q2.txt,['gas extract'],we process equity and third party domestic wet gas to extract ngl and other gas byproduct include co2 and deliver dry gas to pipeline
OXY_2014Q3.txt,['generation domestic'],the 2014 sequential quarterly decline in earning result mainly from much weak trading performance drive by sharp commodity price movement during the period partially offset by high income from power generation and the domestic pipeline business
OXY_2014Q3.txt,['help california'],but just as an order of magnitude i wonder if you could help give all the move part with california go bridgetex and al hosn largely do
OXY_2014Q3.txt,['energy basically'],and so some of that ’s in the energy and some of it be basically drive by the eor business which use where the gas the co2 be tie to oil price
OXY_2015Q1.txt,['ethylene natural'],the sequential decrease in earning primarily reflect low price for most product line and low caustic soda volume partially offset by low ethylene and natural gas feedstock cost
OXY_2015Q1.txt,['efficient construction'],continue investment in these long life project during the current market will result in more efficient construction cost which will yield a strong base for future growth in resource
OXY_2015Q2.txt,['energy concept'],oxy drilling dynamics be a proprietary system we have develop by expand upon mechanical specific energy concept to improve rate of penetration
OXY_2015Q2.txt,['generator steam'],those be our cash flow generator so the steam flood in mukhaizna be certainly one of the project that be very important to we
OXY_2016Q2.txt,['development water'],so the full field development of those water flood will come after we complete the pilot
OXY_2016Q4.txt,['supply energy'],unlike some of our competition we do not have to look elsewhere for opportunity and we believe the middle east and the permian will continue to play a critical role in supply the energy need to meet the world 's ever increase need
OXY_2017Q1.txt,['effective sustainable'],furthermore we be encourage by the emphasis of infrastructure replacement in the united states and the potential additional growth it could provide to pvc which be the most cost effective and sustainable solution to underground piping system
OXY_2017Q1.txt,['apply innovative'],we continue to apply innovative technology into our plan and we will provide additional disclosure as we deliver result there
OXY_2017Q2.txt,['ethylene natural'],chemical production and sale volume be strong than anticipate across most product line slightly offset by high ethylene and natural gas cost
OXY_2017Q2.txt,['slide environmental'],lastly i would like to call your attention to our investor slide appendix which have be reorganize to include additional detail on our business include several slide on our environmental safety and governance framework and commitment
OXY_2017Q2.txt,"['greenhouse gas', 'gas emission']",epa approval of these plan represent an important milestone in the development and commercialization of carbon capture utilization and storage technology as an approach for long term management of greenhouse gas emission
OXY_2017Q2.txt,['development clean'],a lot of our new mexico development that we be go to be clean acreage with very little historical development if it be it be in shallow reservoir
OXY_2017Q2.txt,['environmentally sensitive'],so in area where we be location constrain there be some environmentally sensitive area that we operate in there be blm acreage we be try to minimize our footprint and so if you have multiple bench that ’ a lot of wellhead if you do they all one well at a time
OXY_2017Q3.txt,['develop shale'],early on some consider shale to be statistical but develop shale require a lot more science
OXY_2017Q4.txt,['friendly refrigerant'],the plant locate in geismar louisiana use an oxychem patented process to produce 4cpe which be a raw material use in make next generation climate friendly refrigerant with low global warming and zero ozone depletion potential
OXY_2017Q4.txt,['issue epa'],during 2017 we apply for and receive approval for another mrv plan in our south hobbs asset the second ever issue by the epa
OXY_2017Q4.txt,['new carbon'],this legislation can help incentivize the development of new carbon capture project make more anthropogenic co2 available for sequestration and eor operation operation that have mrv plan
OXY_2017Q4.txt,['potential carbon'],the other factor we consider be one pace growth to maximize net present value two improve low cost inventory three maintain an industry lead decline rate four sustain a secure capital structure for downside protection and upside opportunistic value creation through the inevitable commodity cycle and five appraise long term social and environmental opportunity to risk like potential carbon pricing
OXY_2017Q4.txt,['limit natural'],so we think this approach as we consider that limit our natural bias to think that the stock 's always undervalue and it make the calculation pretty straightforward
OXY_2018Q1.txt,['efficient type'],it really depend on how efficient we get and what type of project come up
OXY_2018Q2.txt,"['capture carbon', 'carbon dioxide']",the project will capture carbon dioxide at white energy 's ethanol facility in hereford and plainview texas and transport it to the permian basin for use and sequestration in our permian eor business
OXY_2018Q2.txt,['carbon emission'],our permian eor business provide we with a unique carbon emission reduction opportunity that will also generate return for our business
OXY_2018Q2.txt,['apply innovative'],we continue to improve in all of our major area as we progress our subsurface knowledge and apply innovative technology to our development program
OXY_2018Q3.txt,['jeff bennett'],before cover our third quarter highlight i would like to mention an organizational update and congratulate jeff bennett and barbara bergesen
OXY_2018Q3.txt,['apply innovative'],while we be excited about these result and the associate return we believe there be still more to come as we continue to progress our subsurface characterization work and apply innovative technology to our development plan
OXY_2018Q3.txt,"['carbon emission', 'emission enhance']",our low carbon ventures business be make advance toward capture and sequester anthropogenic co2 which will reduce carbon emission while enhance the economic development of our reserve
OXY_2018Q4.txt,['gas ethylene'],earning decrease from the third quarter primarily due to expect seasonality and end market demand for core vinyl product as well as low realize caustic soda pricing and high natural gas and ethylene cost
OXY_2018Q4.txt,['lead carbon'],lastly but equally as important be our commitment to use our unique skill and asset to lead carbon capture use in sequestration or ccus start in the united states and ultimately in other part of the world
OXY_2018Q4.txt,"['impact climate', 'climate change']",along with many other initiative ccus be necessary to limit the impact of climate change
OXY_2018Q4.txt,['industrial source'],with our co2 enhanced oil recovery expertise and project in the permian we believe we can lead the effort to capture current co2 emission from industrial source to use in sequestering in our permian reservoir
OXY_2018Q4.txt,['use clean'],specific measure that we use be the clean as to where we look at over the last year top 50 well from an ip standpoint where be they
OXY_2018Q4.txt,['provide water'],maybe an unrelated question i appreciate some of the detail you provide on water source
OXY_2018Q4.txt,['focus water'],so one thing give our full cycle value focus water infrastructure be really really important in all of our development area from the very beginning
OXY_2018Q4.txt,['ensure water'],so one of the thing we do from the very beginning of when we go to a development area be ensure we have water infrastructure in place to collect the water recycle it where we can as much as we can and then have numerous disposal outlet for when we be do for whatever water be leave over
OXY_2019Q1.txt,"['capture sequestration', 'carbon emission', 'emission enhance']",our unique low carbon ventures business be also make progress on reduce our carbon footprint by advance technology and policy that support the capture and sequestration of anthropogenic co2 which will reduce carbon emission while enhance the economic development of our reserve
OXY_2019Q1.txt,"['emission reduce', 'total carbon']",we be currently work to advance the midwest industrial carbon capture strategy that can capture a significant amount of industrial emission and reduce our total carbon impact through the use of the co2 in our enhanced oil recovery operation
OXY_2019Q1.txt,['term climate'],we also plan to release our 2019 climate report this month which provide further detail on the significant progress we have make on our long term climate and sustainability strategy
OXY_2019Q1.txt,['carbon dioxide'],oil and gas core income increase in the first quarter compare to the prior quarter reflect low dd&a rate as well as a positive mark to market adjustment on carbon dioxide purchase contract partially offset by low crude oil and ngl price and low sale volume due to the timing of lifting
OXY_2019Q1.txt,['ethylene natural'],earning increase from the prior quarter primarily due to favorable feedstock cost such as ethylene and natural gas along with fee receive under our pipeline easement agreement execute in the first quarter
OXY_2019Q1.txt,['carbon neutral'],previously with obviously a much more simplified asset base you have say that you want to be 100 carbon neutral
OXY_2019Q2.txt,['carbon dioxide'],oil and gas core income increase in the second quarter compare to the prior quarter reflect high crude oil price and volume partially offset by low domestic natural gas price and a negative non cash mark to market adjustment on carbon dioxide purchase contract
OXY_2019Q2.txt,['energy condition'],as they continue to refine their selection process they be achieve well outcome and lower cost aid by favorable energy condition
OXY_2019Q2.txt,"['solar energy', 'energy significantly']",this solar energy significantly aid in reduce operational expense in our eor operation particularly at the most costly phase
OXY_2019Q2.txt,['industrial source'],we be receive inquiry from around the world from people seek our help to capture co2 from industrial source and determine how to utilize it in oil reservoir
OXY_2019Q2.txt,"['address climate', 'climate change']",as we move forward company will face increase pressure to address climate change which be drive heighten interest in our initiative compare to just a few year ago
OXY_2019Q2.txt,['produce electricity'],this technology burn natural gas with oxygen to produce electricity at low cost particularly when gas price be around $ 0.10 to $ 0.20
OXY_2019Q3.txt,"['greenhouse gas', 'gas emission']",while low carbon ventures be lead our strategy to produce the low carbon barrel of oil we be also reduce greenhouse gas emission
OXY_2019Q3.txt,['emission reduce'],we be do so by work to eliminate routine flaring monitor infrastructure for methane emission and reduce mile drive by transport supply into the permian via rail through our aventine logistics hub
OXY_2019Q3.txt,"['greenhouse gas', 'gas emission', 'emission intensity']",the late publicly available emission datum show that on a like for like basis oxy be a leader in greenhouse gas emission intensity in the permian
OXY_2019Q3.txt,"['sustainable energy', 'energy leader']",to oxy be an innovative and sustainable energy leader mean maintain leadership in each area that we operate
OXY_2019Q3.txt,['lower carbon'],the combination of technical and operation excellence apply over a vast set of diverse asset and a strategy to lower our carbon footprint set we apart from other energy company
OXY_2019Q3.txt,['climate change'],the acquisition of anadarko have enable we to address the three most critical issue face our industry today climate change geopolitical volatility and the regulatory environment in the u.s. with our current position as the large handler of co2 for enhanced oil recovery in the world we plan to utilize our status as the large acreage holder in the united states much of which include shale play to implement co2 enhance oil recovery in the shale
OXY_2019Q4.txt,"['sustainable energy', 'energy leader']",as an innovative and sustainable energy leader we intend to be at the forefront of our industry
OXY_2019Q4.txt,['currently primary'],as secondary and tertiary method become more attractive in recover additional barrel from basin currently in primary recovery our advanced technical excellence and decade of industry leadership in co2 enhance oil recovery position we to be the low cost operator across multiple basin
OXY_2019Q4.txt,['jeff bennett'],it be not only the outstanding performance of permian resources lead by jeff bennett that have accelerate this process but it ’s also about take ownership of the integration
OXY_2019Q4.txt,['produce electricity'],additionally we can produce our own electricity at a low cost to support our co2 operation or supply electricity to other through the technology we have invest in
OXY_2019Q4.txt,['achieve carbon'],base on the late information we may achieve carbon neutrality in the 2040 to 2045 timeframe although we be not officially state this as a target
OXY_2020Q1.txt,['investment carbon'],and so you guy have talk in the past about some of your carbon capture project or investment in carbon capture technology
OXY_2020Q1.txt,['talk carbon'],give that the 2020 budget have be cut so much can you talk about how carbon capture fit into that program
OXY_2020Q2.txt,['climate change'],and if you look at the model that be put together by stanford by columbia by iea and other there be no way to significantly mitigate climate change without further reduction of co2 from the atmosphere
OXY_2020Q2.txt,"['climate change', 'address climate']",and secondly it be good to lower the co2 in the atmosphere to address climate change
OXY_2020Q2.txt,['update federal'],my first question i wonder if you could update we on your federal land position permit in place percentage of current anticipate delaware basin spend that might be direct to the federal acreage assume no change in government policy
OXY_2020Q3.txt,['capture sequestration'],through the work of oxy low carbon ventures we expect our leadership in develop innovative technology and service for carbon capture and sequestration will also help other achieve their net zero goal extend our impact well beyond our own emission footprint
OXY_2020Q3.txt,['lower carbon'],and thirdly this help other because we ’re go to be able to expand beyond our own operation to give opportunity to those industry that can not otherwise lower their carbon footprint they can partner with we to do it
OXY_2020Q3.txt,['use carbon'],we form that to ensure that we have the good possible way to deploy large scale direct air capture use carbon engineering technology but to do it in a way that provide other the opportunity to invest and minimize the actual dollar that we spend because of what we ’ve invest thus far
OXY_2020Q3.txt,['new carbon'],and then my follow up be about a three part question with regard to the new carbon venture
OXY_2020Q3.txt,['wind technology'],i believe the pace of enhancement for our direct air capture facility will outstrip what we have observe in solar and wind technology
OXY_2020Q3.txt,['administration implement'],our belief regard the regulatory environment be that it be not likely to be a top priority for the new administration as they implement their plan
OXY_2020Q4.txt,['carbon intensity'],we expect to improve the profitability of enhanced oil recovery in the permian and in other region as we reduce the carbon intensity of our own emission and product
OXY_2020Q4.txt,"['industry alternative', 'lower carbon']",those industry may not have an alternative mean to significantly lower their carbon footprint
OXY_2020Q4.txt,"['greenhouse gas', 'gas emission']",thank to our incredible employee we can plan through the lens of be a good in class low cost operator with an exceptional portfolio of asset in tandem with a goal of reduce our greenhouse gas emission and execute our strategy to lead in a low carbon world
OXY_2020Q4.txt,['issue epa'],we also receive the first two permit ever issue by the epa for the sequestration and capture of co2 in the reservoir
OXY_2020Q4.txt,"['talk emission', 'emission free']",my follow up be actually along the same line regard the two technology that you talk about emission free power and direct air capture
OXY_2020Q4.txt,"['need carbon', 'carbon neutral']",they have also a passion around carbon capture and around do what they need to do to also become carbon neutral
OXY_2020Q4.txt,['target carbon'],i just want to follow up with a few question on the mission target and the carbon capture business
OXY_2020Q4.txt,['carbon neutral'],my follow up would be as we look at your goal of be carbon neutral can you talk about how much of that reduction come from direct air capture and how that tie in with get company like united to come in as a partner
OXY_2020Q4.txt,['lower carbon'],presumably you ’re talk to company such as amazon and other that want to lower their carbon footprint
OXY_2020Q4.txt,['carbon neutral'],we ’re engage with industry include maritime airline and tech sector and they share our vision to become carbon neutral
OXY_2020Q4.txt,['energy landscape'],realistically criticism often come from those vest in the current energy landscape
OXY_2021Q1.txt,"['community reinvestment', 'carbon economy']",as i tell the committee continue onshore oil and gas development mean high pay job community reinvestment and meet energy and product need during the transition to a low carbon economy
OXY_2021Q1.txt,['carbon project'],we understand that many of our stakeholder have a desire to learn more about our low carbon project and the return these project will generate
OXY_2021Q1.txt,"['california air', 'air resource', 'resource board']",i come across a document it be a presentation that someone on your team make to the california air resource board i think back in october that talk about building or at least have 4 facility online in 2025
OXY_2021Q1.txt,['capture carbon'],additionally we be consider the potential benefit of modification to the 45q tax credit as transform it into a direct pay model for capture carbon could far enable quick construction and implementation of our technology
OXY_2021Q1.txt,['emission significantly'],we have reduce emission significantly in the u.s. and continue to push technology to far reduce
OXY_2021Q1.txt,"['address emission', 'climate change']",api we be part of api and a lot of company within api have commit to a voluntary partnership where we be all work to share technology and to help each other reduce emission and to get the well available technology in place to address emission and climate change
OXY_2021Q1.txt,"['clean energy', 'energy initiative']",i be curious about your financial investment specifically what type of financial investment you be consider in carbon capture as well as in other clean energy initiative
OXY_2021Q1.txt,['net carbon'],additionally we aim to supply the aviation and maritime sector with net carbon zero oil make we a key player in those industry
OXY_2021Q1.txt,['know carbon'],i know carbon capture and low carbon you speak a few time already but i have one follow up there
OXY_2021Q2.txt,"['carbon dioxide', 'carbon neutral']",we be also among the large producer of caustic potash a vital chemical utilize in the direct air capture process for separate carbon dioxide for sequestration and carbon neutral enhance oil recovery
OXY_2021Q2.txt,['sustainability goal'],many of the award initiative focus on waste minimization reuse recycling and energy efficiency all contribute to our 2025 sustainability goal
OXY_2021Q2.txt,['sector water'],as far as the key demand sector in the second half we see well demand in the alumina sector the pulp paper sector water treatment and certainly the leasing sector all improve in the third quarter
OXY_2021Q3.txt,['tcf natural'],another significant milestone reach by our international business be dolphin deliver its tenth tcf of natural gas in the third quarter
OXY_2021Q3.txt,['future carbon'],and if overall you can just discuss your update view on oxy 's future as a carbon management company
OXY_2021Q3.txt,['work carbon'],we still believe and be work towards become a carbon management company which we see as essential for the energy transition
OXY_2021Q3.txt,['place energy'],a lot need to take place in the energy transition for we to successfully limit global warming to 1.5 degree
OXY_2021Q3.txt,"['progress renewable', 'emission exist']",some company in the oil and gas industry be progress towards renewable which be important while other be focus on reduce emission from their exist operation
OXY_2021Q3.txt,['pursue renewable'],we be concentrate on lower our current emission but not pursue renewable
OXY_2021Q3.txt,['net carbon'],while the transition will take time over the next 10 to 15 year we anticipate substantial progress towards become a net carbon management company and a key provider of co2 offset
OXY_2021Q3.txt,['mitigate natural'],and what be the tool that you have in place to mitigate the natural cost inflation that should arise as oil price stay at elevated level
OXY_2021Q3.txt,['paris agreement'],this be crucial for we without it the u.s. will struggle to meet the target set in the paris agreement
OXY_2021Q3.txt,['carbon price'],regard our effort there will likely be a carbon price since many company be commit to achieve net neutrality
OXY_2021Q3.txt,['plant adjacent'],i would just add that if you look back at the history of project whether it be the chlor alkali plant adjacent to the co2 plant or the cracker that we build at ingleside or any of the relationship we have what we have be able to do be build long term partnership with our downstream customer that give we a sort of pseudo integration into market
OXY_2021Q4.txt,['paris agreement'],we be proud to be one of only a few oil and gas company with net zero goal that be align with the paris agreement 's 1.5 degree celsius pathway
OXY_2021Q4.txt,"['emission target', 'emission approximately']",we set additional interim emission target to far refine our net zero pathway include a short term target to reduce our co2 equivalent emission to approximately 3.7 million metric ton per year below our 2021 level and to accomplish that by 2024
OXY_2021Q4.txt,"['gas methane', 'clean air']",we also endorse the methane guiding principles and oil and gas methane partnership 2.0 a climate and clean air coalition initiative lead by the united nations environment program
OXY_2021Q4.txt,"['emission improve', 'develop carbon']",our capital plan also include investment to advance our net zero pathway include reduce emission improve energy efficiency and develop our carbon sequestration initiative
OXY_2021Q4.txt,"['lower carbon', 'carbon intensity']",modernize these asset would result in a material energy efficiency improvement but will also lower the carbon intensity per ton of the product produce and deliver
OXY_2021Q4.txt,['potential carbon'],today we have develop that vision far and fully understand the extensive potential of carbon management along with the cross industry collaboration available to we
OXY_2021Q4.txt,['generation largely'],however this goal will depend on our free cash flow generation which be largely affect by commodity price
OXY_2022Q1.txt,['enhance sustainability'],continue to lower debt combine with manage the number of share outstanding will enhance the sustainability of our dividend while position we to increase it at the appropriate time
OXY_2022Q1.txt,['paris agreement'],our quantitative short- medium- and long term goal for scope 1 2 and 3 emission be directly align with the goal of the paris agreement our competitive strength as a carbon management leader and our strategy to achieve net zero before 2050
OXY_2022Q1.txt,['gas ethylene'],in some way the pvc be export u.s. gas and ethylene overseas and the place that be be impact by the high price or availability
OXY_2022Q1.txt,"['gas ethylene', 'energy versus']",and then we see that demand be very resilient certainly through the first half of the year a favorable housing sector etc and the export business be open for as long as it be available simply because of the u.s. advantage on gas ethylene and energy etc versus the rest of the world
OXY_2022Q2.txt,['enhance sustainability'],the progress we be make in lower interest payment through debt reduction combine with manage the number of share outstanding will enhance the sustainability of our dividend and position we to increase our common dividend at the appropriate time
OXY_2022Q2.txt,['plant adjacent'],i be pleased to announce our battleground plant which be adjacent to houston ship channel in deer park texas as one of the site that we will modernize
OXY_2022Q2.txt,"['fuel renewable', 'renewable energy', 'energy electric']",it cover a wide range of topic include alternative fuel renewable energy electric vehicle hydrogen methane emission reduction and carbon capture use and sequestration
OXY_2022Q2.txt,['concern carbon'],concern carbon capture which be particularly significant for we there be many enhancement to the 45q tax credit
OXY_2022Q2.txt,['provide carbon'],now i ’ll hand it over to richard to provide more detail on the carbon capture utilization and storage enhancement
OXY_2022Q2.txt,['capture carbon'],devin let i start with a few update on our direct air capture and carbon capture utilization and storage initiative follow by some specific on how this could aid our development plan
OXY_2022Q2.txt,"['support carbon', 'carbon dioxide']",on the market side we be receive robust support for carbon dioxide removal relate to sequester co2 offtake and we anticipate continue positive movement there
OXY_2022Q2.txt,['policy view'],lastly concern supportive policy we view they as accelerator for we
OXY_2022Q2.txt,['business emission'],when consider the next several year in term of business and emission reduction we believe our progress could be substantial
OXY_2022Q2.txt,['recognize carbon'],furthermore it be essential to acknowledge all emission source include point source from industrial and power sector as well as recognize carbon removal and direct air capture
OXY_2022Q2.txt,['reduction carbon'],and just to conclude on that i would say that the federal leasing onshore offshore the methane emission reduction in carbon capture while we talk about what it do for oxy this be very good for our industry
OXY_2022Q2.txt,['produce electricity'],one be netpower which produce electricity at a low cost than traditional gas plant all while capture emission
OXY_2022Q2.txt,['global electric'],this technology be crucial for we and could revolutionize the global electric power generation sector
OXY_2022Q3.txt,"['market carbon', 'carbon dioxide']",additionally strong interest from potential customer have provide we with a clear picture of the market for carbon dioxide removal credit or cdr and net zero oil in addition to other product
OXY_2022Q3.txt,['capture sequestration'],to meet this demand and advance our own net zero ambition we plan to develop several hub along the u.s. gulf coast where we will have the option to develop direct air capture provide point source capture and sequestration for industrial emission or offer both solution
OXY_2022Q3.txt,['carbon emission'],this plant will accelerate oxy 's plan to reduce carbon emission to help we achieve our net zero ambition
